PC Time,Fix Type,Velocity,clock drift,X,drift_rate,clock bias,RTC,Temp,LCD_Temp,Sensor_Temp,CH1_SA,CH1,CH1_Elev,CH1_Azmth,CH2_SA,CH2,CH2_Elev,CH2_Azmth,CH3_SA,CH3,CH3_Elev,CH3_Azmth,CH4_SA,CH4,CH4_Elev,CH4_Azmth,CH5_SA,CH5,CH5_Elev,CH5_Azmth,CH6_SA,CH6,CH6_Elev,CH6_Azmth,CH7_SA,CH7,CH7_Elev,CH7_Azmth,CH8_SA,CH8,CH8_Elev,CH8_Azmth,CH9_SA,CH9,CH9_Elev,CH9_Azmth,CH10_SA,CH10,CH10_Elev,CH10_Azmth,CH11_SA,CH11,CH11_Elev,CH11_Azmth,CH12_SA,CH12,CH12_Elev,CH12_Azmth,vel_lon,vel_lat,vel_alt
05-22-2020  01:59:33,,0.000000,-0.094762,0.008223,0.005129,0.001970,0.000000,30,0,0,16,43.29,0,0,65,45.30,0,0,72,45.20,0,0,78,43.60,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:34,,0.000000,-0.094791,0.000486,0.005038,0.001970,0.000000,30,0,0,16,43.37,0,0,65,45.10,0,0,72,45.00,0,0,78,43.40,0,0,207,0.00,0,0,16,43.37,0,0,16,43.37,0,0,16,43.37,0,0,16,43.37,0,0,16,43.37,0,0,16,43.37,0,0,16,43.37,0,0,0.000,0.000,0.000
05-22-2020  01:59:35,,0.000000,-0.094658,0.002187,0.004446,0.001971,0.000000,30,0,0,16,43.29,0,0,65,45.20,0,0,72,45.10,0,0,78,43.50,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:36,,0.000000,-0.094935,0.004538,0.004883,0.001971,0.000000,30,0,0,16,43.40,0,0,65,45.40,0,0,72,45.50,0,0,78,43.80,0,0,207,0.00,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,0.000,0.000,0.000
05-22-2020  01:59:37,,0.000000,-0.094313,0.010184,0.005620,0.001972,0.000000,30,0,0,16,43.29,0,0,65,45.50,0,0,72,45.50,0,0,78,43.90,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:38,,0.000000,-0.094703,0.010184,0.005620,0.001972,0.000000,30,0,0,16,43.31,0,0,65,45.20,0,0,72,45.30,0,0,78,43.70,0,0,207,0.00,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,0.000,0.000,0.000
05-22-2020  01:59:39,,0.000000,-0.094660,0.005683,0.006021,0.001973,0.000000,30,0,0,16,43.40,0,0,65,44.90,0,0,72,45.00,0,0,78,43.40,0,0,207,0.00,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,16,43.40,0,0,0.000,0.000,0.000
05-22-2020  01:59:40,,0.000000,-0.094958,0.004870,0.006331,0.001973,0.000000,30,0,0,16,43.24,0,0,65,45.00,0,0,72,45.10,0,0,78,43.50,0,0,207,0.00,0,0,16,43.24,0,0,16,43.24,0,0,16,43.24,0,0,16,43.24,0,0,16,43.24,0,0,16,43.24,0,0,16,43.24,0,0,0.000,0.000,0.000
05-22-2020  01:59:41,,0.000000,-0.095090,0.002167,0.005915,0.001973,0.000000,30,0,0,16,43.29,0,0,65,45.30,0,0,72,45.40,0,0,78,43.70,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:42,,0.000000,-0.095170,0.001301,0.004627,0.001974,0.000000,30,0,0,16,43.31,0,0,65,45.50,0,0,72,45.40,0,0,78,43.90,0,0,207,0.00,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,16,43.31,0,0,0.000,0.000,0.000
