Offset Frequency (Hz),Phase Noise (dBc/Hz)
+7.51569231572e+004,-1.44067007500e+002
+7.65104806427e+004,-1.42768859184e+002
+7.78884153618e+004,-1.43965505685e+002
+7.92911663423e+004,-1.43855891875e+002
+8.07191805189e+004,-1.43441020487e+002
+8.21729128755e+004,-1.43681932908e+002
+8.36528265901e+004,-1.43371380298e+002
+8.51593931825e+004,-1.43697095703e+002
+8.66930926644e+004,-1.43663167792e+002
+8.82544136923e+004,-1.43949820114e+002
+8.98438537235e+004,-1.44260715571e+002
+9.14619191741e+004,-1.44318656963e+002
+9.31091255809e+004,-1.44288584729e+002
+9.47859977652e+004,-1.44255895587e+002
+9.64930700003e+004,-1.44381277323e+002
+9.82308861817e+004,-1.44500550446e+002
+1.00000000000e+005,-1.44240903154e+002
